comments	hate
제작진들은 시청률이 안나오는 이유를정말 모르는걸까 엠씨로 쓴다고시청률이 올라? 애초에 엠씨 문제도 아니었는데이럴거면 박명수랑 다른애들 왜 내보낸거야ㅋㅋ	0
이쉐기덜 아주 나쁜놈들입니다.. 먹엇으면 지들만먹고 촬영해서 지들만보면 답니까?! 예!? 전국민의 남자들도 같이 보면 얼매나좋습니까?! 아주 이기적인놈들입니다! 처벌 확실히 부탁드립니다 판사님.	1
둘다 헐겁기는 마찬가지	0
난 얘 별로던데.. 뭔가 좀 이상해.	1
기주의명대사가 잊혀지지않는다! 명대사하면 파리의연인♥♥♥	0
노래방은 여윽시 도우미를 불러야 제맛	1
페미 양성평등 외치면서 드라마 시시껄렁 기사 복기하는 여기자와 여성 댓글비율 86% 화력보소 ㅋㅋㅋ 사회 경제 정치 문화에 관심 좀 갖고 남자여자 유리천장 좀 씨부려라 ㅋㅋㅋㅋ 드라마 좀 그만보고 ㅋ	1
야야야 꺼져	1
그냥 결혼하지 왠 기사 헐~~~	0
그래서 너 기분나빠?	0
모든비주얼압권	0
채아야... 잘가 .. ㅠ.ㅠ	0
색기있게 보임	1
랄프 파인즈의 연기와 007 숀코네리의 연기가 인상적이였다.	0
감염자가 1400만일 수도 있어요..   사망자는 그보다 밑이고	0
시기에 적절하게 다시금 그분의 사랑을 내안에 가득 채우는 소중한 시간이였다.	0
외계인이 없다는 쪽은 개신교가 압도적으로 많습니다.	0
이제는 간~~다. 간~~~다 떠나는 이아픔. 왕따해서~~이미지추락한. ㅌ~~아라. 간~~~다. 간~~~다~~이젠. 홀로서기~~목매워 노래 부르네~~	1
잘했노..	0
한국 여성들 김치소리에 발끈하는데 니들은 뼛속꺼지 김치쉰녀들이다.니들 여기서 댓글 남긴걸 봐.왜 임신하면 님자만 나쁘다 욕들을 쳐하냐.그것 자체가 김치녀라는 증거다	1
좋은 생각은 나눠야지	0
굵어죽거나 오염되 죽거나..	0
내사랑 키아누 ♡.♡ 리브스 ♡.♡	0
슬프다 슬프다 슬프다 슬프다 슬프다	0
99s년 이후로 두번째 다시 봤는데... 넘 감동적인 영화입니다..	0
한국 연애인을 왜케 돈 싶게 버냐??일본처럼 굴려라...미소녀들 에이브이 찍고..예능 나와서 팬티 노출은 기본이고..산 벌레도 집어먹고 그래야 겨우 월 500번다..	1
아라이아라이아라이	0
노무노무 쪽팔리겠다ㅋㅋㅋ	1
이씨 박씨 수혜 받았네.	0
그 가격에 팔면 뭐 잘한 장사도 아니라고 본다.	0
백인 흑인 황인은 외모로 구분짓지 그럼 뭘로 구분짓냐?	0
ㅋㅋㅋㅋㅋㅋㅋㅋ 그 대통령은 느긋하게 휴가나 즐기고 있네 ㅋㅋ	1
진짜 색깔 확실한 색깔이다! 애니메이션이 더욱더 자신의 색이 더 진하게 나타나는것 같다!	0
(현재 호텔주인 심정) 아18 난 마른하늘에 날벼락맞고 호텔망하게생겼는데 누군 계속 추모받네....	1
순간 수지인줄	0
뭉쳐야 뜬다는 멤버 교체 자주좀해라 맨날 여행가니 여행에 감흥이 떨어질수밖에	1
코피루왁,럭키미 재밌어.	0
남자가 능력도 없어보이던데애를 셋이나율희는 그 나이에 30넘은 아줌마 삘이네	1
머래 병신새끼	1
축하해요~연기도 예능도 잘보고 있습니다.결혼생활도 알콩달콩하게~^^	0
ㅋㅋㅋ돈떨어졌냐??? 뭐만하면 기어들어와 ㅉㅉ 연기하다가 또 니상황 ㅈ됐다싶으면 그냥 또 토낄려고???이순재 배우가 너 그딴식으로 해서 싫어하는거야. 이쁜척은 졸라 해대면서 책임감 없는년	1
디게 잘봤습니다><캥거루쑝><	0
정말 가슴 따듯하고 미소짓게 해주는 Love Actually 영화임ㅋ	0
갈수록 재미 없어져	0
한녀글 험담 악플 뒷다마 없인 못사는 존재들이지.. 문희준씨 힘내세용	1
아이오케이 장윤정 화이팅	0
재밌네요 르네 젤위거가 이쁘게 나오고 영상미도 좋고	0
탄력있고 빵빵한 여승무원의 엉덩이가 나의 우람한 어깨 근육에 비벼질 때의 그 느낌여승무원도 그걸 즐기는지 가끔 지나가면서 문지르며 가더라	1
조만간 망함	1
이거애니가 동화책보다 캐재미따 강추	0
ㅂㅅ새끼 랩업에 목숨건 새끼네 ㅈㅈㅂ만 존나게 올리네	1
잘 어울림~~	0
ㄴㄴㄴ 안돼. 돌아가	0
QE는, 매번 남중국해 온다고 하는데, 왜 진짜로 오지는 않노.	0
보면서 하비에르 바르뎀이 왜 대단한 연기자인지 알게된다,,	0
내가 보기에 얘는 아주 오래 갈 연예인이라고 본다.	0
아주 이기주의에 쩔은 인간들 천지네 뇌를 파먹는 바이러스가 한국에 돌아다니는 듯	1
문가영만 건진 드라마	0
그러게  과학적입증없이 그냥 완치했다면 믿음이안감 저약때문에 완치한건지 과학적으로 증명이 불가하다	0
어이 아줌마 관심없으니까 이제 좀 조용히살아라	1
감바아 땟목함모는 언제 출격하노 그게 더무섭다 이기야~	0
그렇게 일본 불매하자던 사람들이ㅋㅋㅋ 역시 개돼지들ㅋㅋ	1
The best Korean series ever!	0
나 올해 23살인데 이 누나 이혼하기를 학수고대했다.드디어 나에게 기회가 온거라 이말이다	1
대배우님 절대 잘못한 거 없어요 힘내세요	0
지랄 10만원은 해야지	1
변절자 ㅁㅈㅎ	0
고등학교때 버스에서 라밤바를 연주하는 멋진 모습이 담긴 이 영화 광고물을 받은 기억이 나네요... donna와 we belong together는 아직도 잘 듣고 있습니다....	0
엣지 제발 버려라	0
가입일보셈 ㅈㅈㅂ뜻을 모르거나 정게만하다 부캐판 틀딱이거나 ㅋㅋㅋㅋㅋ	1
쪽본은 이대로 쭈우욱 좟되길	1
와 온통 악플뎃글 ㅎㄷㄷ	0
연좌제 폐지 된 거임? 맞다는 가정 하에 쓰자면 도끼는 ㅈ나 가난하게 살았고 몰랐을켄데 왜 개ㅈㄹ? 니들이 먼저 버릇없이 나오니까 그러는 거임 ㅋㅋㅋ	1
새로운 거장. 호소다 마모루	0
재밋네재밋어어어아어어	0
이런 음악 영화 너무 사랑한다.	0
참 신선한 영화 인거 같습니다. 아이들에게 참좋은 영화,	0
전처들이 많은가보네요...댓글들을 보니...가만생가해보세요..전처로서 전적으로 잘들 하셨는지...불륜이 불륜으로 끝나지 않고 이혼과 결혼으로 이어진 이유가 무엇인지..	1
라이머 그냥 이혼 하고 좋은 여자 만나세요 어마어마 한 재력 에 그정도 능력이면 언능 좋은 여자 만나는게 상책 남편이 이기적이면 본인은 이기적이 아니라는거야 머야 참 생각하고는 역시 한국여자 지생각만 한다	1
40세 이상 한녀들은 임신도 못하는 사실상 쓸모없는 분리수거 대상	1
기술직이 아니라 기능직이야 기술직은 4년제 엔지니어들이고	0
보통 부장에서 마무리하고 진급하면 더 빨리 퇴직할 가능성이 높으니깐,	0
불멸의 콤피 레오&줄리엣비노슈	0
흐아아아암 잘잤다	1
두분 다 엄청 좋아합니다 이효리도 이시대의 소박하고도멋진샐럽이지요 ㅋ세분의 우정과 행복을 성원합니다!!!	0
안방에 집문서 꾸러미에서 찾음 ㅋㅋㅋㅋ	0
솔직해집시다. 남편이 사기친돈으로 살땐 좋았는데 걸려서 빚투 맞을까봐 이혼했다고..	1
우리도 홧병으로 죽겟어요... 당신때문에...	0
피해자들이 보면 얼마나 가슴아플까요 굳이 올리는건..	0
이프로를 윤식당이나 스폐인하숙에 갇다대면안되지 감히‥출연진들 에릭빼고 전부 노노	0
근데 저래 가버리면 그것도 안될것같고	0
부들부들	1
이 누나 데려가신 남편분, 부럽습니다~~ ㅠ_ㅠ 누나 행복하세요~	0
아줌마? ㅋ 어캐 됨? ㅋㅋㅋ 아직 이야? ㅋㅋㅋㅋㅋㅋㅋㅋ 또 빤스런 ? ㅋㅋㅋㅋ	1
대검이 윤짜장 장모 대변인 겸 변호사인 모양이군	0
눈물 없이 정말 슬픈 영화	0
헬반도에서는 착하게 살면 안 됨	1
우리나라는 왜 아직도 상을 줄때도 장유유서인가! 김혜자씨 연기 잘하는거 맞는데, 이번에 대상감은 아니라고 봅니다	0
팬은있니?????? 듣보잡	1
악플 잡고 보면 90% 한녀들임 ㅋㅋ	1
연들도 잘못된거아니냐? 그밤에 남자집으로 술쳐묵하러간게 이게 정상이냐구 그연들두 낮짝공개해라 평생 연애 결혼못하도록!	1
생각으로 끝내라. 이때다 라고 확신해놓고 안오면 무신론자들은 '또 지랄하네 ㅋㅋㅋ' 하면서 더더욱 안 믿게 되겠지?	1
참!~!~ 재미있네 ㅋㅋ 빨랑 2기 나왔으면~~ㅜㅜ 언제 나올까나?? ㅜㅜ빨랑나와라!~!~!	0
이혼녀 남친 빙의했지머  일게이수준 뻔하제 힛!	0
정경호도 같이 레깅스 입었다는쥴...	0
여자댓글이 70%네. 저걸 편집이 아닌 현실로 해야 김치년들의 남편, 시댁에 대해 공격할 수 있는 근거가 되거든 ㅋㅋ	1
네 이분 디졋답니다	1
내년에 한국에 서브프라임모기지론 사태가 오나 안오나부터 한번 보자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시발 LTV DTI를 이렇게 강화하는데 ㅋㅋㅋㅋㅋㅋ 서브프라임이 뭔지는 아냐 병신아지금은 신용이 좃빠져도 주담대가 안나와 이 병신새끼야	1
허재 이사람 장난하는건가? 운동신경 하나도 없어. 와아~대박!! 농구는 키만 크면 되나봐요.	1
골디혼이 넘 넘 웃겨서 만점 ㅋㅋㅋㅋ	0
30인 규모 씹좆소가 더 맞을지도 ㅋㅋㅋ 일은 존나 빡세도 오히려 씹좆소들이 쓸데 없는 저런거는 없음 왜냐면 일이 존나 빡세고 작업 환경 열악해서	1
사극연기는 조금 어색하시더라. 이병헌과 마주할 때면 혼자 붕뜬느낌.	0
이게 왜 욕을 먹는거야? 하여간 남 잘되는 꼴 못보는 한국인 종특 ㅋㅋ	1
강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추@강추	0
지창욱 저 사이에 잇으니까 성형티 확나는데?	1
저거 남자쪽에서도 저렇게 적게 받는건, 매달 나가는 돈 아니까 저렇게 적게 받는 경우가 많음.내 생각에 결혼하기전에 5000만원 정도는 비상금으로 가지고 있어야 함.그리고 결혼하고 생활비 다주더라도 가지고 있떤 5000만원 주식이든 펀드든 뭐든 넣어 불리면서 자산을 만들수 있어야 어디가도 기가 안죽음	0
십세 얼마나 해먹은거야해먹은돈+딱50배만 벌금부과하자망하지는 않겠지? 망하면 더 좋고	1
3시간 가까운 시간에 완전하게하는 리얼리즘.	0
남이 억울하게 할때마다 sns에 올리다보면 인생어찌사나 참 아나운서까지 됐다면서 이미지 생각 같은건 안하는구만	1
자꾸보다보니 미나가 아깝다	0
저 남자새끼 관상이 너무 드러워서 안보는 프로	1
생각보다 정말 따뜻한 영화였다 힐링타임으로 추천	0
ㅆ성과들과 비교가 안되는 자연미 너무 좋다.거의 이영애배우급 미모.	1
팩틍ㅂ	0
라이오넬. 로버트다우니주니어 100점	0
시ᆞᆞᆞᆞ뱔 유재석 너도 보고 좀 배워 돈만 벌지말고	1
예쁘네요 몸 조리 잘하시고 브라운관에서 다시 보고싶네요	0
순박하고 촌스러운 강하늘 역할때문에 공효진이 덕보고 있는거지 상대 남배우 복 많은 여배우	0
괜찮은 아웃풋임. 얼굴도 참하고.	0
ㅋㅋㅋ 그냥 빼도 못생긴건 여전한데 뭐라는거야 자기들끼리 훈훈거려 ㅌㅋㅋ	1
휴그랜트만의영화	0
아름다운 영상과 좋은 배우들	0
몇년만에 다시 봐도 감동은 여전하네요-마지막에 흐르는 A la clair fontaine... 정말 슬프고도 아름다울 수가 있군요!	0
임산부에 헐 대구라니 ㄷㄷㄷㄷㄷㄷ 집에 만 박혀있어요 누나 ㅜㅜㅜ	0
얼굴이 점점 살찌는거같노	0
또 언플많이 하기 시작하네ㅋㅋ 재미도 없는거	1
차값외적인부분에서도 3시리즈탈빠엔 안타는게 맞다	0
양세종이랑 안효섭 같이 있으니까 안효섭이 진짜 애기같더라 선배미 뿜뿜~~~ 양세종 시즌3에서 다시 봅시다~~~	0
ㅁㅊ개독들	1
안타깝지만 탄수화물 끊고 뺀거면 조금만 먹어도 다시 돌아올 킹능성이 있어요다시 천천히 영양소 골고루 섭취하면서 빼봅시다	0
toll-가슴이 떨어지다 http://www.ebs.co.kr/space/rookie/audition/thislist/3602	0
"""""""The wrong train will get you to the right station"""""""	0
나 때는 SSKK 아니면 살기 힘들었지 난 5년 하고 추노해서 이민함. 이민 전에는 모른다.  SSKK 얼마나 미개한지... 	1
ㅎㅎ문대통령님께서 대책강구를 잘하시고 계시고 중국에게도 지원해주시니 우리 국민들은 안심하고 다닐 수 있네요.	0
쿵쾅이들이 불편해할 기사입니다.	1
y2k 고재근 선생인 줄 만 알았다^^	0
잼있네여 잼있네ㅕ 잼있구나	0
시발 이제 만물 김무성이냐, 좌파 새끼들 만물 이명박과 똑같노	1
ㅋㅋㅋㅋㅋ 정존물 ㅋㅋㅋㅋㅋ	1
나이에 걸맞게 쳐 놀아라. 이제 마흔이 넘었는데 언제까지나 귀여운 척 할래 ㅉ	1
노홍철 이새기나와서 딴데뜬다	1
폴더플러스에 babyjuly님파일 기간끝난듯해여 없어졌네여	0
진짜 궁금해서 그런데 온유리가 부사장 혼외자인건가요? 아님 불륜녀인가요? 전 여태 불륜녀 인데 혼외자로속이는줄 알고 드라마 봤는데..	0
임지연이 아까워요	0
게스트별로여도 차태현땜에 볼듯	0
실물보면 ..... 얼음될듯	0
부캐가 얼마나많으면 이런똥글싸도일베감?	0
버닝썬 사건이 엊그제 같은데 나라꼴이 망했구나	1
이새끼 위장홍어다 ㅁㅈㅎ줘라	1
재밌다는 사람들 진심 알바 아니고??	0
82년생김지영이는 못나오나보네 ㅋㅋㅋㅋ	1
고중퇴에 전역하자마자 일식 배워서서른 중반에 식당 두개 운영하고 월 800정도 번다학력은 돈 버는거에 있어서 전혀 상관읍다 이기나보다 중고때 공부 잘하던 친구들그냥 대기업 다니면서 돈얘기나오면 나 부러워하고 그른다비교대상은 아니지만 돈이 최고인 세상에서 뭐 그르타	0
전현무 보기싫어 . 또 나혼자산다 나와서 뭐라할까?속으로는 엄청 좋음서 겸손한척하겠지	1
아주 만족스러웠습니다. 과거의 사실적내용과 애니메이션의 조화로 유쾌한 내용이 아주 많았던것같고 미스터피바디와 셔면의 관계 더불어 페니와 여러사람들의 어우러져 감동을 주는 구성까지 정말 오랜만에 마음에 드는 영화였습니다.	0
공무원 ㅋㅋㅋ웃고간다	0
더 자이언트 마지막 정도에 슬퍼요 ㅠㅠ 더자이언트 어째뜬 잼있었어요!!! 더 자이언트 화이팅!!~	0
예전에 일베에서 본거 세계 유흥글 싸던 게이 어디갔노	1
무엇하나 빠지지 않는 대작 중의 대작 브람스토커의 드라큘라.포드코폴라감독,게리올드만,안소니홉킨스 배우 그리고 브람스토커 원작이것만으로도 대단한,, 또한 내평생 top 10 안에 들어갈 베스트 중의 베스트	0
신랑은 모함? 난밥잘먹었는대 4끼 .. 그래서 살이 안빠짐 ㅜㅜ	0
개인적으로 이런잔잔한 영화를 좋아해서 보는시간동안 좋은시간이었음	0
마누라 하나 못 잡고 잡혀서 사는 호구 병신 보빨러들이 얼마나 많길래 저러냐?	1
헝가리베스트5와함께최고의한국애니	0
18,862 동의합니다	0
안다르입은 신세경이 너무 이뻐서 옷 엄청 팔린건 사실.	0
스듀 이지영 뺏기고 초상집일건데 ㅋㅋㅋ	1
천주교나 불교를 봐라..알아서 집회안하쟌아..사람이 우선이지 니네 돈벌이가 중요하냐?	1
보상심리 때문에 비리 저지르는 일이 많지 않겠노? 사법고시 합격한 사람들 보상심리 엄청나더라	0
요즘아이들이 아니라	0
여주 손예진이 했으먄 좋겠다	0
요즘 인지도 올릴려고 노력들 마니하네 ㅎ차라리 남자는 일베다 여자는 메갈이다 이래야 관심끈다	1
I have to keep breathing... for tomorrow the sun will rise... who knows what the tide would bring...	0
